temp_tank,temp_fuel,pressure_tank,pressure_fuel,hydrocarbon_leak
15.115723710618745,22.88809635446159,213.06605091432198,254.58346602557003,88.7234411354609
11.951547789558386,11.900265118631092,192.78649733766724,337.73494959082956,44.92914355475626
38.466566117599996,8.617006573318363,294.4010659263074,175.3432243882898,154.05185374947206
38.96896099223678,7.308596048876275,221.70545453929333,219.46319402242807,116.73609525630756
34.25192044349383,25.888663276344193,169.90127441736377,219.0797771164634,78.21460873841906
19.13841307520112,15.196248913041984,122.81915697758667,258.0047318986265,27.003036005479718
12.930163420191516,26.743003145862843,130.2493657469869,395.09218523554625,0.07322733675745141
30.526990795364707,6.960690223968271,145.063385990247,166.8756366709555,74.22992550872131
23.20457481218804,14.45871013491831,150.1933322680596,279.6752485951488,37.64713826493305
13.661147045343364,21.184738771260115,270.1232115682276,194.8411705030526,116.5161156864664
24.855307303338105,28.721694945168906,212.24455765650498,392.669136352436,63.27577181918126
11.031655633456552,14.562575087962097,204.67818227487328,178.32587618186605,85.79389061836686
37.27961206236346,23.776741293110273,122.95377437384349,250.90025059039783,55.38077342758688
17.763399448000506,31.579332447085616,272.027938669887,334.47124620865156,98.91568866474356
29.87566853061946,23.475895645469137,244.56286064169674,326.1386070068613,99.3913415041794
19.35133228268233,11.988784242609013,113.53367238000031,255.68215922348307,24.946523540538116
25.602040635334326,5.73202344669614,241.56701944595375,236.63104198817956,97.2735651753246
26.40130838029839,31.102966217027898,208.70764346852923,249.40309463821762,86.06184214961405
15.545633665765811,5.638082325511614,116.34506914935565,216.06906578965982,38.237612106325045
39.08753883293676,31.24105018052598,191.6601283057313,201.33323467669996,105.70775628000817
33.253984700833435,20.86811402081636,196.9392574260094,270.7599243897225,84.43739239856438
38.18496824692568,33.17203095538689,133.15490803265516,217.13343901690183,74.56781843155346
36.844820512829465,28.96349707320996,289.1396294000565,221.86541622431253,137.4714326505104
27.936999364332554,34.93802331600013,269.9950742961324,314.1890158686393,118.32686101836012
37.6562270506935,15.521354463551305,233.80446746582166,392.134332924973,85.8729482360977
12.654775061557585,28.015648667933807,192.45911220012144,300.90930013984377,63.25432070794692
15.879485872574357,17.057927408277266,182.35310831690168,169.24486676624156,89.05754226960049
11.356818667316142,19.396268609117264,230.19469343019082,168.89590346351673,92.93938550059129
19.759909922897933,23.825163896551103,209.0863738813811,387.8558052113915,52.30526232438265
21.660318690684463,31.21031342559016,112.45462117637712,224.3226975768334,39.37760274963673
18.140470953216877,34.52250407597886,202.50052975406635,173.01674652061885,100.12344017706327
34.86212527455788,28.048202415935545,261.2807234465679,299.7611467875954,106.7415896121811
20.70259980080768,17.533003465020013,191.8479755193916,305.91219457256653,65.35100547202208
18.428035290621423,17.640710068312103,110.39131551085369,312.12620502967206,24.657738722466767
26.280882494747456,27.127469047666743,257.25563987680664,216.85050696438532,122.89667975604424
14.22772674924288,12.16331437304907,140.27275642719488,153.77767105361875,60.830774832490214
34.06590942262119,8.31422339394184,151.72416697760775,391.253842363618,27.418942867856025
12.236519310393124,15.638664729223295,132.94127068645918,212.72326142277564,39.17254309512913
39.60660809801552,13.617169749622452,166.04301297429953,319.00657201313686,66.23872401430488
33.16734307889972,13.889243613679703,251.350301137727,326.6574674696774,99.94104964167838
15.961470446025173,12.008232531497299,203.87717190078746,302.5018542698714,62.61476361580106
10.165663513708072,6.262795689090856,140.97625483014252,228.22684855341205,37.7645794932531
34.463842853645026,5.536218042002414,275.5660156304082,217.77406344101644,118.33109545696067
31.205720315428515,34.63167169208094,275.91637099030584,299.41707067567575,113.07458702656265
31.87021504122962,17.83319401207587,274.11568500920134,366.52390840292287,109.15628649632116
33.13811040057837,16.52979941479045,147.75924227630787,386.6834322308489,26.610084981871662
12.22133955202271,25.389418480792095,190.24786883619763,176.4764511009394,83.16994048987213
20.753971856328178,11.547616635951925,296.99793122817505,188.70715314942996,140.86221732602564
13.476071785753891,33.49883551850676,254.40249526199807,386.1840646957699,69.52032943598874
35.89310277626781,28.59035043246656,105.43348424511197,334.1338070836981,29.105120430475985
28.698943804826737,7.682330069367786,113.04091825209841,370.74845620744327,17.324199636785544
19.926940745579476,17.52742327354785,192.78627536246654,200.65815853383577,82.5237821625303
11.906750508580709,31.37354922686494,281.844041172312,296.8964677773505,119.82220748394381
19.329469651469864,33.34196066874231,207.74035959054285,325.28489860436844,60.936367701805345
19.75549966080241,19.022045337496092,199.56250160685806,320.0279713617432,67.58031251039054
31.88818535014192,23.40234167632123,121.09473999132612,252.03792271667453,46.80702754835574
29.126724140656393,10.011018382762256,231.3560209448588,153.8487229228271,120.07255148940115
36.616382277289794,34.7350587841093,264.42063212004507,295.7315142010658,119.98417243537021
24.16644775485848,11.950151041503302,176.08400150151246,213.27538479490218,69.6393463225636
13.58782737814905,33.281953224053765,255.1223701850655,262.56356153572256,102.04830261742032
31.39734361668985,24.489399469771055,292.89533078016234,389.39525377095435,96.74380211318206
32.82355145850693,23.232103846365774,140.75329182553781,249.75882941060868,61.6695898542194
26.83831592708489,20.38065533049526,204.66592623894826,359.9504016661067,64.41852445702192
33.12901539863683,11.92009435153276,157.4275916169151,197.1351514373128,77.55930698857979
24.81386789093172,10.295840960165247,258.5708838067679,318.1151245062572,98.89285522836319
25.681984881459822,11.61458627210526,215.51867317623152,394.25173860973587,59.777051854016584
22.826230550756488,10.593147864327635,226.91648351006074,175.4732752182342,105.54296261027841
10.762573802322855,28.3875342070026,259.5828319231788,152.079985556798,117.0963964708824
13.236742809799134,15.503757775001903,179.19409453249096,258.3956981581536,54.59732539670937
10.942875570602027,6.735280296901891,283.01801368140866,173.1563707628418,128.58629033457484
29.092312337913413,34.07307890422434,206.605773449228,337.0960874190579,81.56111981093035
19.4306794322898,31.51357654890277,131.5909645670696,378.63716596213976,18.876113420049244
25.257120734941083,32.83256849585639,239.1798236337605,258.5052431771897,103.17434405441847
37.22699421778279,34.847234679393054,258.6522700876509,214.67791053886026,127.10324683912869
17.47876687446625,10.216857476584618,163.35233541350533,258.60082975165244,57.86785672530779
22.31148769106889,16.887260567079764,271.4358513997506,330.86195446250025,100.78798724881321
32.66653415629146,27.74715427112274,281.2286509531533,152.26354039509275,159.32507818624686
16.863944964748676,25.880618541613767,155.3808974755618,297.3634973711743,40.081475411930406
12.309397294863789,9.616877190195652,296.7042945430444,303.32292122184475,103.53010452501188
18.69254358741304,29.474993749718532,128.14230560975167,309.4220617239839,32.1405030675529
14.836638617620132,11.733217155099819,140.403133680498,210.5055199952193,51.72218657046004
37.890929570277194,11.714528444678692,136.84496784760523,328.5131808445317,40.46861175678348
34.24361138693251,21.109232686802407,278.7979420015741,172.8478715829441,139.19225014751643
29.002112695312704,22.788198045251093,230.85851046499238,199.8175841167002,114.9109256235995
36.143817705631534,22.402586235134336,130.42085664445457,369.36751166362046,35.57843283727662
34.110162306973436,7.744605121932646,188.06468367366978,334.6807876816416,57.12632517984648
15.597101766581076,31.32382587891141,223.0596050139604,153.4363885028363,114.49456798887871
36.77676995469933,12.968001277661182,116.69281699787666,212.09406509245005,60.09040537348916
26.18026725746952,8.885447638484125,276.4832736814677,203.60162074829114,126.80264327483543
34.22320465492187,31.662442396069316,260.720707088307,217.70158200924314,129.09532289694337
36.8827389977048,33.6695449468926,201.04135471532766,211.8899425699716,105.52003238148066
19.540104249155917,30.86382851796352,293.4253230518341,165.63157393571143,139.16906334220724
13.301557735830302,29.285482241746344,183.55219585501993,264.7351291492051,63.4061203546775
16.83805487625825,24.65725941917065,296.82206380729957,333.18336869654127,96.88006216805343
22.813233658787688,21.52572111827418,233.58399976072542,301.6829311793591,90.54599513451795
34.54044297767479,7.609602797342304,226.9342546507883,318.21791714951996,76.93131300462336
35.82191749769031,17.25359639212096,133.190979059157,170.28729463405978,78.88874266070009
10.208563915935722,16.18065551036942,276.3855516609288,387.8726775441968,76.98868763765218
25.32241907732697,12.792613512809787,185.49793758412304,359.6229584607562,48.86176150595891
22.52233009446337,26.70260341065755,132.44668115649586,351.2725796239157,23.858800221810203
16.663234314121908,19.876272052363124,102.5215039951518,355.74595126044187,2.9648364428836085
13.595961020010485,7.431386477229438,211.9511367276765,383.17762703319033,54.53888444211758
20.12845514210884,11.60549605849434,205.47992442453528,286.06349152842444,57.672633555142724
38.287291117375574,25.497762909787877,243.8707244738317,200.07050446690647,131.58525004081233
19.696087960622656,7.283925784709005,278.05161060356045,304.19590196313527,102.81879041857253
25.563718652300985,30.53620742146306,115.88131692860591,335.7203734169848,19.373312689899617
31.090568766855334,19.85439581041923,246.29929806807246,334.4793483385064,86.7059911576988
20.90888807137882,19.41759731979944,137.48238881951644,280.36225604172,48.603097990498114
39.15346248162882,22.772233539785528,271.6354106314328,167.11467983339452,140.8216749965626
38.87341884826334,29.740428977754476,263.81270277233125,242.77823460753194,122.60481568361644
17.553468874760924,15.434276237065792,208.15875099710888,380.19165211583936,57.40067575813869
24.91745517677156,25.340484576771907,242.0485597246623,296.1122274393565,96.03070827033825
19.026349294503092,21.97195891987373,162.8700226367497,284.58298581392836,46.64145338447177
18.545214831324028,13.01084810508264,194.23357978656293,217.21337859554836,78.4966653477789
11.106608420635984,31.35889959065474,264.3273795420943,242.11222997914473,101.90543697072202
28.286930019396905,28.922780648207844,191.85303943464277,373.8365222882923,62.96970046175581
25.080370696865845,24.753555039752765,171.55965306508836,316.6157618817089,60.25389204998656
11.54436253749968,30.51745187282726,198.84248945006,346.84675668808325,56.10264997337099
18.359393927098346,31.01882602879407,265.6498504874437,263.5863557669138,110.90912234689107
37.24797657899961,26.250889301451043,167.04160947417455,307.56180486403946,73.48803244225124
17.186856720009175,30.110399850910163,134.75231862714875,212.0959021858019,52.73801584463552
14.346846162736693,25.924143850078508,242.40280406615616,326.3652075708716,74.27370997701264
24.68358280832689,25.404223152809013,265.1956425416164,256.90033342583433,115.83325734230708
39.56951362331802,23.558341346455528,120.12749570470666,260.6363787036864,62.0898206618927
17.261658145345013,27.581499186729236,147.97482255118894,312.33058114422045,33.5312738531159
30.164066422176358,9.758153158792211,128.39439795219877,384.0701553672317,17.63455315456186
32.84858845986153,31.426122775967855,169.58828231643332,166.00158665215523,94.38276161897245
17.12912631977199,31.15530583235696,190.07019578108253,356.1858093367519,51.578304583686865
31.846490458355788,5.877418491036774,249.7652673926613,223.09577760304828,107.59237818783008
21.033493981577596,29.77450251694288,230.22951697633482,260.97986362659447,99.28722098434582
28.969174917807383,8.866096024203356,224.18571349568623,155.47833219375224,123.43256266068589
29.00589132282684,15.053565627774256,170.47498932193088,225.26151945857828,73.88663081096307
26.073240522242756,27.30524768874823,268.289510616952,275.65781065753265,108.54301845270814
12.70869310163225,9.822796881449246,194.2574334796329,164.04401933685975,74.6889037929177
35.05907486767714,29.539010723571867,295.8209876030309,272.7739323457913,136.55455034967636
19.623401949152075,29.964025338732256,226.82842765914737,381.77765721460685,72.26599826417493
15.595555311995627,20.224032012825084,125.25294831290054,176.3483045269513,53.276305836980946
11.223254246642917,5.191576151505007,235.2355124150868,341.1101820188761,64.91977684193975
27.726788295647253,13.611143995247383,165.0208030863398,252.41776334399816,60.34526445051576
30.326930855268472,23.507807551272265,237.26543933721948,313.7934286310845,86.72710272839886
10.497634867835684,34.435585340822705,113.92822963248115,215.05914949630733,41.85482504511887
25.36279174897843,23.954405810500052,134.97628743519186,189.87306563533957,66.5589438397887
16.79487325593814,12.794107431924793,271.14745178115726,190.11565356780662,112.0960770778916
29.355183712283495,24.020171092988342,145.43591140470298,167.62298641078615,82.83275160882097
15.230992870149743,21.199561391475665,267.408225048588,196.41167622531077,120.83679609726435
30.728132143073978,28.395361854534308,155.85521769088209,316.05484624724204,59.81572709254108
21.602060389016124,8.209419164808752,228.57638201174154,370.42265296087703,58.23749573192532
38.101899662102035,27.830837075060842,238.8301147019662,353.5314213977905,85.71042314654768
14.125628324379797,21.23799736028331,202.5309506290106,321.28357746862105,58.935815139533425
20.231990531507755,33.88976011576984,161.06213533934624,177.60796585277566,78.87591709353111
13.404205637217672,15.256164981160582,142.52887527421922,222.29686157398746,56.08708344106925
37.74080854835688,23.978656794018445,106.63787091248524,227.45171883061724,53.745230136085866
36.32018060142943,32.960843165300524,160.78928024814476,212.4892365994053,80.62778385086486
17.73824883145467,8.075291839720379,230.6325581062566,278.7514149274308,76.04733664639252
29.79952138102537,33.11685461709354,287.66096368969653,283.8884537199182,131.97746745440872
34.51666600603647,25.636571669024402,274.2408964526104,239.22149379277755,124.75692664453263
26.65602434798387,7.035111773155157,253.21295530706053,238.44728968410902,115.49471550090372
25.889517350680194,14.028907008404488,257.6894686506597,357.13889947652035,85.91531716505874
17.25556872701355,26.24516265935845,232.99698069519906,347.3232120799214,81.66476207412285
12.793083034176977,7.0205180440631505,152.0573715132006,226.94895792018642,51.37417246341994
36.91647273859981,22.465113805288198,281.439006141166,378.44711096831486,105.61781576217403
37.01254171489991,15.376491708588702,234.1464623811668,388.2037542506265,76.05847936582401
28.993043718198038,23.627465533024314,212.08812619608798,231.6856355075102,93.28507124427728
20.17089373146102,6.372261014375385,122.19789384269622,238.60623719826373,38.56767623305298
20.476287238379825,31.14610418457129,189.41110876128508,276.4085383554897,70.53449023670842
31.778670366107182,34.2046690753219,192.07165424038527,385.28020313341835,56.69506646864775
36.913307798577314,34.06633565857074,272.912721904534,369.07985828557787,106.56277917999633
36.61259272795352,27.48955495228774,209.3296440375577,175.64199064589747,112.46624970624424
33.396266375728715,8.902587203918959,176.08010979408192,248.18268581785406,62.147636523154745
29.26094938462863,27.74789587787068,295.36006570213186,288.342797437443,129.03544220858493
12.524198949851465,5.737607493764045,122.14411866526314,275.783118137885,17.757470989480918
14.848861422838413,5.663706545869918,184.5096856623889,198.46576698422317,65.3732285203528
36.956625655812374,14.708306574486237,108.40493503428105,364.70419279203867,11.80269972017501
28.1928717897877,19.659295712139972,247.98082415338607,319.2351957492093,84.62599658298386
10.27591154849889,28.112222534233798,283.6153104398301,359.47709371295093,84.78939496083265
13.044146285980963,25.498861298195155,156.0074659100979,364.69106983736805,24.605389617666198
29.905053073241675,18.37708119130245,271.66833535982414,337.0889634164349,112.619837500242
10.15184751538656,13.208799988449977,158.44364609237954,259.80265031242936,41.71601261307212
14.824241542524959,34.913735004731336,282.15403232878305,302.6366887538561,108.77194268039982
26.462013680997583,17.78543906707919,250.7923807193568,190.0913515299358,120.88556965114472
30.756855930780798,18.541610729890266,260.9813553682877,318.41135436872696,102.63170070506942
29.558837785078016,9.908714635750076,103.6013111200909,194.8133139348202,44.070460088238875
16.728079283816793,28.84428646249788,292.5620714148052,323.48739762753917,102.64283672970133
31.365376640426074,25.81046677344466,245.33419841406464,207.39954018849215,126.27727025510421
17.117472624904003,11.623088383662811,160.95021907722668,179.387825037555,75.81443236431382
19.76199094477803,7.471431368475281,265.87893297176936,191.32112253573936,109.3129706744884
32.394742153540726,25.414979062241393,156.304239682986,150.49803380476757,81.47265756761259
29.48898697141644,24.63533642843406,274.5507679132256,329.68490446338257,105.92114185771462
35.47670231482534,13.19778580994628,122.5160780823874,333.1002622645948,27.155995208567944
29.7283867690103,33.52590686751231,240.73719549215915,278.73333747831487,105.99223949315787
27.049258100064147,9.531736753427007,208.13969532898207,190.34070026384592,91.85927410576821
12.810243034842774,17.970044031278057,119.30689403908816,170.88858437767243,56.940218120300244
21.031474091783004,33.30847760502797,148.3787656517678,154.78224160932174,81.00340003067231
17.956071030451763,17.59181950778367,102.48080725546296,191.43704424130516,38.65826760932803
17.319689301372506,24.155778429922567,193.75359309290116,372.7138837457867,53.57143608396668
39.190316642573364,16.927831938883827,160.25305215200007,210.38421042542043,85.00978900842634
21.792931740002814,13.2264560704601,219.67149685955178,238.56783180430392,85.70472684176414
36.7613966553134,34.51932943879485,159.44756154172345,176.3363711203333,85.14033647997441
28.934158779917887,17.280020189451292,159.98382230139694,205.59032618704256,72.59589430890789
33.84433910624945,31.822976110374032,248.63863974632068,279.8061426950513,114.28863607475157
25.079112793155765,11.898638176732586,109.62856719567068,301.93817077391316,23.75483312386418
27.307116538790773,11.3931411207525,280.57899903839746,211.33807854155276,120.40053696719156
24.77553081456592,5.934022486535341,270.45277487823626,164.4330398062793,124.9262886557214
15.857289633941335,24.55000476127655,233.56093664528132,247.75821728184968,91.90979368383486
31.67356345784516,16.055790311712833,218.64431402147687,208.55084273158354,102.38924830258254
18.423170873225672,30.930747495189113,278.46049962793046,204.8884808074505,137.13302548356145
10.729478992943616,19.196297200746713,137.0660359057429,389.9657006783638,2.952410459782584
29.364168877215036,34.045802837441656,115.79383243816572,304.075121481431,38.31491408498057
15.313320382211469,10.565765471093634,147.9020339819076,289.219610793024,43.97304632108771
38.21375753058743,31.058695038668322,258.91565574003806,253.9437758808305,134.91493595703736
38.617857310077625,28.297905583752254,106.93405334529666,257.2360833575361,44.38148040840907
37.44593170661346,28.12765533932156,216.56136701669794,285.2262509595202,97.08762254713315
21.10476100766333,30.343496843506628,299.087503238262,324.10745175902684,118.55792091250153
10.463698495866023,27.830719728289967,271.1392187675079,325.5365240454573,93.15988794760874
37.84955687763176,23.786609648942463,204.2891378087179,192.92347692636238,105.48127590967809
22.84552444951943,8.937346330471627,112.72818185732847,275.02818801915674,29.495953731090143
38.999644571310085,5.9757853847375575,266.274702877142,252.98952375852548,107.8706675332368
38.90859931267758,32.6254354344706,219.79570163544213,367.631741567346,85.69636003504826
35.5902836640208,23.49950943562214,122.98659941191337,307.8547303045941,41.075322925250966
18.83346676208757,28.89611872928529,118.77145696467124,283.1260166039955,30.383759706100836
21.552931858057757,19.4456705453765,281.92536388731844,178.84866054472934,143.5033074633703
35.534100145505704,8.519245668871834,233.84005258761567,301.40947233085285,89.2465155507506
19.50766015468833,8.755573766076512,265.8573598633511,179.30097642005836,118.28590495591237
15.084782400582775,25.56695861686914,275.79578005645345,234.301643891438,125.73324126648976
26.704037873750504,17.909176846983883,214.35447040966443,185.71049120358296,97.61081379296192
38.08464322482343,11.015741801010101,203.48927035100826,323.01841175609223,73.16281352976476
30.88089390024919,19.747836402243106,186.08548206419803,201.56302845903815,87.62407426400941
27.101835102680948,6.926268112254022,163.38931755822387,247.9648432970065,65.06471104617934
12.915294813123056,22.459142057431965,186.91919217174234,373.91869440469463,41.78484820942685
28.45021680097509,13.06980213305293,254.77593114603127,201.07909584974257,112.39013374800176
39.7016155031279,28.926773019115643,220.38468620302632,276.9512659896948,97.58057139617527
14.202520457095721,14.310858767707213,278.50465799096924,254.8179152915055,105.9072477671112
25.5498895709121,18.656604472454035,188.67600287583753,154.53101026143244,94.08258715798293
36.32119215783867,5.348616197243019,221.4179157437508,348.1895283932032,78.86180907182774
32.22305853262613,7.173406633836766,226.26151061839775,167.26147657864993,114.69995758916069
30.91047222985804,16.774806692200542,218.33943246126512,268.5637552442384,81.33772620308946
31.07452251961328,19.398165041513707,240.52675461710328,290.16957373473747,103.22823502755317
20.784734536592655,23.000616443579112,147.48669367496126,307.1066141536468,42.11284079908224
18.8077553279348,13.749877361279097,202.47275550915813,322.1579073269689,67.8986239978864
34.28083466435541,25.849456583796275,120.84496056166954,213.31809588067875,60.159357447775605
34.30340184037542,30.803671915676137,176.90226552896252,152.49469416461235,105.14263176724076
36.01216955740311,28.395529666800496,197.53341372425288,330.860915588728,77.25564484759411
37.397216576694134,6.188564760450714,230.4448519090945,283.91414983689464,101.9450674576726
25.340271965828133,19.415208417734867,290.1062105172407,359.0294258018122,106.95525337632976
25.045488840615988,8.147905352545246,220.13021330967118,355.34709072517353,65.98687495584274
33.948855369003255,12.261350475875824,248.71878323531195,360.8315419469708,99.39274626846158
29.498917923332954,34.59987779801439,201.25321189904054,271.27366499488505,89.7961562400134
31.0590063177311,9.274866287045397,226.82080627526625,233.4070989592164,102.22737039111041
33.873780083083034,19.966644603540683,114.18644322675469,347.8895506478425,19.22280684864578
36.70016025452699,23.544672029543573,150.8783161683694,262.82352825731374,57.85644415788892
20.139854705546075,26.073949116323117,172.37061864102773,195.86054910085863,77.4108454103852
21.26748857919832,21.789460504607423,194.4986710013027,363.7435048903686,53.77906952615972
12.819458195226069,5.2931254225755096,109.12974910047674,370.6399691930868,-5.79022793046707
27.34840422988522,14.793839247319756,128.00481951066354,266.5774390350425,42.708710604487656
11.078268213902263,20.531349301541344,155.36286155826116,168.92493182744687,71.8615984154434
23.967940543973803,7.635994974345,294.30653818021017,246.9565224792328,127.70412789449256
26.2793390412273,15.518807936275422,166.26940142061017,350.88441486565085,37.93188880227569
18.596237563848533,5.996093263740997,196.4082116224165,375.4435071365572,44.23367827838322
27.724997817070324,7.357354914650623,139.2195425476786,200.86818562439896,54.798506472748144
10.915007498171484,16.907698286047882,222.15601421515365,166.7434030063179,94.595142408622
11.120445662476433,8.981472621291811,156.13664310319487,369.33761328320963,18.723518883175988
34.67801681978975,22.026225447846745,141.39851568768535,247.35123474471882,58.1910640720647
20.805719242337886,25.683949074117972,203.31452568919582,285.44024106689085,67.64329788745846
13.811815379556544,29.017600973272486,101.10115983208416,392.01645301268974,-3.736251498459843
25.667297801644132,11.004507327344303,101.53280652984506,166.64118197855572,43.470319124493436
33.09980659295832,10.024477467772092,143.81376182037155,312.0795018630239,29.330925602267946
16.474630824905297,8.137035210032007,107.34427250016422,168.52635564371678,50.85254046678092
28.686714274570008,24.0929074863091,121.60515082613827,243.86723211662508,52.65022092637622
12.560423949813039,26.194271794607033,167.77212986775032,350.9536362983617,34.72045474781038
11.55045163505823,5.947584344769261,260.51713591596257,258.3680581889086,94.7036881803799
25.94063894704444,33.086367387310695,214.40972867386017,399.2955884757376,57.16589627902353
26.219053648303195,6.559138509544172,202.53354519128328,289.7648212366505,79.73540720887168
29.122897044946196,21.238890059032116,158.69776464162433,230.29053815898837,77.44720281654665
31.782740011679845,26.27181558352749,286.35074388656324,205.02783147618828,141.2610109736787
39.275562383876036,31.129073712382567,179.40300824743832,237.63013357154045,93.0523026511534
25.48901044903586,26.422607963972833,117.4185533591543,243.13331843988772,44.277037634689755
19.688694188237378,29.051842492093755,223.41330322356026,167.17841943099023,101.05384862942047
33.85558584306111,15.183505776284182,122.76767869532028,242.3935498566933,47.48553293883734
18.124967537862226,29.444753412395368,169.04462856033842,266.05962993480625,60.303428181076136
23.169142621169083,7.403445391540254,201.4823877435618,330.68443805970117,58.08791538052078
12.35369144026798,31.84449968181583,274.84450493703514,314.182371180402,97.92881490202112
10.760522302463725,21.42777128461209,198.70931606802372,327.19141380728854,53.49612671236318
38.87945244033775,29.51893309887481,240.45175320633285,152.09092046921427,134.3625419019289
35.079403615366175,18.569548535549004,298.56336779981405,204.41684989513402,147.29399382632528
30.87922618281094,24.30733085589575,126.29782397959633,315.42107209996414,31.75725244083981
22.268588332428095,20.792079828083395,154.9463051039039,270.9973420449368,48.74109801169241
15.198829602125373,26.947685652659956,178.91521511952928,151.3283689170865,78.01238182534578
14.69311128013258,7.448899460917687,184.36563570776627,351.12366060795557,45.83632234310439
17.50728694493786,6.810562519716914,182.20421505310915,343.2023933225844,32.982392464701434
26.476799941183614,12.413097020304393,281.522200511311,287.10479074839066,119.01346288160019
31.43787768100187,9.78634040339565,242.80652889337128,166.61583144406802,128.09804941000644
29.80592130153194,31.15350699776605,221.58104281814076,341.6287623831462,79.1446551380834
18.398016908378285,11.57641962074133,161.87454357255643,295.928396932841,31.92724637349855
38.64595841989582,34.27595767457394,264.75807684425894,345.4899942894898,107.67404079268388
32.13690750087305,15.106873753133206,291.0121022969978,337.9367480989601,112.8393688489012
26.63062157534202,10.463537470660977,264.2396565100453,350.75051798945924,86.36029205895811
28.351622387030567,28.690955214274375,100.31302103829458,279.50201660115624,27.968599703781592
22.588001872833697,24.761233265026284,227.28027403668142,185.08112954837875,114.77365858075656
17.431929685034724,19.94587149359417,110.22707628842015,317.7893683449222,19.809605482840375
20.679180359537845,21.660906528128937,151.52144406674438,305.1184462629926,38.155828454952115
32.735383313931074,26.576053348167914,111.90494006955434,335.5632967997718,20.012937482440876
10.431804658892677,11.853642239938962,220.75909058987753,192.47025151268383,87.15194480344898
13.482179215207488,34.89001748170226,237.31798269852135,198.7437999750723,104.09569607417068
11.380079260652582,34.2437948644035,122.89752761318103,372.6023793048321,13.7864857502838
11.221864069569104,24.509770590408106,176.76777660899592,337.4944496130177,39.53883725183383
35.66381752033021,10.986273527874353,191.24730179110838,377.05712217508074,59.59666041197383
31.109735781400712,25.40684727293874,173.8106043521833,339.67883029098016,66.15514912519896
24.225214872619755,7.165952269375275,124.2050000970386,299.2888264975754,32.85219744013392
12.935024819530044,5.919575066174182,183.78955803749508,313.5331842569684,46.07159200617628
24.74847625350497,12.73048665533641,250.23560956168362,372.2819809850025,78.36358322797973
24.204153123416972,18.87868870217949,114.2015329066511,294.70168862798516,26.403992166216582
15.196056097300456,31.048175162251415,116.03600281638069,308.09783108209683,28.772937180547483
23.01554947713919,26.81507209298924,170.95425836719684,189.11917900090015,75.97368736327002
21.955142031921206,27.28119563599943,288.345142323785,268.48030502902566,121.45109601742409
28.475502941566493,17.76480003344226,233.71452934458281,329.09927798952475,84.40324094707775
29.052809526029314,15.378049776408888,235.73399133451295,217.73567457909135,104.66660234112663
11.359120293161336,16.131162889538082,172.383998167573,200.56354513113374,58.14360741952973
